# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
22092,Slicemargl Fur,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl的被毛，粗质硬毛杂合绒毛，手感细腻柔软，是保暖性能极佳的素材。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22092,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22093,Slicemargl Wristguard,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl前爪附近的甲壳，经受过无数次的重击磨砺，材质非常坚硬。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22093,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22094,Slicemargl Fang,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl的牙齿，比较锋利，剥取时需要非常小心。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22094,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22095,Slicemargl Claw,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl的利爪，锐利的爪尖能轻易将猎物撕碎。</FONT>""",1,2,mat_claw_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22095,,2051,,142,4,5,4,51,4,,,,,,,,,,,,,,,,2,,
22096,Slicemargl Brutal Eye,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl之眼，形容可怖，采取时需要很大的勇气。</FONT>""",1,3,mat_eye_01,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22096,,2051,,142,10,5,10,51,10,,,,,,,,,,,,,,,,5,,
22097,Slicemargl的碎獠,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl面部向外伸出的长獠，由于质地坚硬，很难完整剥取。</FONT>""",1,2,mat_claw_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22097,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,3,,
22098,Slicemargl Bone Edge,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl肘部的骨刃，形状类似短剑，破坏后能快速再生。</FONT>""",1,2,mat_tail_01_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22098,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,3,,
22099,Slicemargl Back Spike,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl背部的犹如剑刃一般的刺棘，捕猎时猛力甩出，用以锁定猎物。</FONT>""",1,2,mat_body_01_white,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22099,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,3,,
22100,Slicemargl Tail Fur,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl尾部的鬃毛，针芒一般的坚锐，具体用途待考。</FONT>""",1,2,mat_tail_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,3,,
22101,Slicemargl Black Hair,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl身上的黑色毛发，比白色毛发具有更好的保暖性。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22101,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22102,Slicemargl Fang+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl最尖锐的牙齿，可以轻松撕裂一切猎物。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22102,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22103,Slicemargl Sharp Tooth 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl锋利的尖牙，薄片的齿缘切碎筋肉毫不费力。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22103,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22104,Slicemargl Sharp  claw 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl锐利的尖爪，硬度很高，几乎看不出磨损的痕迹。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22104,,2051,,,4,,4,,4,,,,,,,,,,,,,,,,,,
22105,Slicemargl Eye 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl之怒目，狂暴后呈现红色的充血状态，轻触即能感受到恐怖的气息。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22105,,2051,,,10,,10,,10,,,,,,,,,,,,,,,,,,
22106,Slicemargl Fang 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl面部向外伸出的长獠，只有经验丰富的工匠才能从头部完整剥取。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22106,,2051,,,6,,6,,6,,,,,,,,,,,,,,,,,,
22107,Slicemargl Stiff blade 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl肘部的坚硬骨刃，形状类似短剑，破坏后能快速再生。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22107,,2051,,,6,,6,,6,,,,,,,,,,,,,,,,,,
22108,Slicemargl Dorsal 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl背部的犹如剑刃一般的刺棘，质地上乘，是砥砺武器的优选素材。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22108,,2051,,,6,,6,,6,,,,,,,,,,,,,,,,,,
22109,Slicemargl Bristle 1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl尾尖的鬃毛，针芒一般的坚锐，具体用途待考。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22109,,2051,,,6,,6,,6,,,,,,,,,,,,,,,,,,
22110,Slicemargl Fur+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl的硬质背毛，打造的护具兼具减伤与保暖效果。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22110,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22111,Slicemargl Wristguard+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl前爪的优质甲壳，耐受性能高，质地坚硬，是锻造的优选材料。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22111,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22112,Slicemargl Fang+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Slicemargl(大型怪物狩猎、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl锋利的尖牙，薄片的齿缘切碎筋肉毫不费力。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22112,,2051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22113,Slicemargl Claw+,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl锐利的尖爪，硬度很高，几乎看不出磨损的痕迹。</FONT>""",1,2,mat_claw_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22113,,2051,,142,4,5,4,51,4,,,,,,,,,,,,,,,,4,,
22114,Slicemargl Brutal Eye+,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl之怒目，狂暴后呈现红色的充血状态，轻触即能感受到恐怖的气息。</FONT>""",1,3,mat_eye_01,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22114,,2051,,142,10,5,10,51,10,,,,,,,,,,,,,,,,10,,
22115,Slicemargl Hunting Tooth,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl面部向外伸出的长獠，只有经验丰富的工匠才能从头部完整剥取。</FONT>""",1,2,mat_claw_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22115,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,6,,
22116,Slicemargl Bone Edge+,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl肘部的坚硬骨刃，形状类似短剑，破坏后能快速再生。</FONT>""",1,2,mat_tail_01_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22116,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,6,,
22117,Slicemargl Back Spike+,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在Slicemargl背部的犹如剑刃一般的刺棘，质地上乘，是砥砺武器的优选素材。</FONT>""",1,2,mat_body_01_white,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22117,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,6,,
22118,Slicemargl Tail Fur+,"""<FONT COLOR=\""\#6285C6\"" >Source: Slicemargl (High-rank, High-rank Elite)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Slicemargl尾尖的鬃毛，针芒一般的坚锐，具体用途待考。</FONT>""",1,2,mat_tail_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22118,,2051,,142,6,5,6,51,6,,,,,,,,,,,,,,,,6,,
22119,Lightenna Shell,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna的第一对铗足，能轻易夹碎石块，是捕食的利器。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22119,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22120,Lightenna Feather,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna支撑站立的足，能够推开阻挡的障碍物。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22120,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22121,Essence Sac,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">贮藏绿色酸液的器官，液体的腐蚀性很强，剥去时需要特别当心。</FONT>""",1,1,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22121,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
22122,Lightenna Jaw,"""<FONT COLOR=\""\#6285C6\"" >Source: Lightenna (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">从Lightenna背部剥离的甲壳，由于质地坚硬，通常难以获得完整的形状。</FONT>""",1,2,mat_tooth_01_CYN,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22122,,4011,,143,4,5,4,57,4,,,,,,,,,,,,,,,,2,,
22123,Lightenna Cercus,"""<FONT COLOR=\""\#6285C6\"" >Source: Lightenna (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna的甲壳，材质坚硬，利器无法轻易留下痕迹。</FONT>""",1,3,mat_tail_13_BLU,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22123,,4011,,143,10,5,10,57,10,,,,,,,,,,,,,,,,5,,
22124,Lightenna Horn,"""<FONT COLOR=\""\#6285C6\"" >Source: Lightenna (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna背负的巨大头骨，经年的海水侵蚀，留下了岁月的痕迹。</FONT>""",1,2,mat_horn_03_BLU,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22124,,4011,,143,6,5,6,57,6,,,,,,,,,,,,,,,,3,,
22125,Lightenna Charged Horn,"""<FONT COLOR=\""\#6285C6\"" >Source: Lightenna (Low-rank)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna背负的巨大头骨，经年的海水侵蚀，留下了岁月的痕迹。</FONT>""",1,2,mat_horn_02_BLU,1,0,1,8,1,2,0,0,999,0,0,100,48.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22125,,4011,,143,6,5,6,57,6,,,,,,,,,,,,,,,,3,,
22126,LightennaMaterial Reserve1,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna的第一对铗足，坚硬度足以轻松穿透金属，是狩猎者的噩梦。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22126,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22127,LightennaMaterial Reserve2,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna的利爪，行走时能引起地震，对猎人们来说危险度相当高。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22127,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22128,LightennaMaterial Reserve3,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">贮藏浓酸液的器官，其超高的浓度能够在短时间快速腐蚀金属。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22128,,4011,,,2,,2,,2,,,,,,,,,,,,,,,,,,
22129,LightennaMaterial Reserve4,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna坚硬的背甲，普通的利器无法对它造成任何伤害。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22129,,4011,,,4,,4,,4,,,,,,,,,,,,,,,,,,
22130,LightennaMaterial Reserve5,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >主要Source：Lightenna(大型怪物狩猎挑战难度、王立委托、王立精英委托)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Lightenna至坚的甲壳，惊人的厚度能够充分保护柔软的肉质。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22130,,4011,,,10,,10,,10,,,,,,,,,,,,,,,,,,
