# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
124106,白猿薙【冰山】,,1,12,ep_xszw_09,1,1,1,2,1,7,2,0,0,1,0,0,2000000,10000,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,231,0,0,2250000,150000,350000,1050000,1450000,1900000,2650000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,51,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10121,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.24,,,,,,,0.72,,,,,,,,,,,,,
123621,Seraphic Rival Saber,,1,11,ep_xgl_09,1,1,1,2,1,7,2,0,0,1,0,0,1600000,8000,0,0,0,,370515,370515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,247,0,0,1750000,450000,900000,1350000,2100000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,53,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10173,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,,,,,,,0.82,,,,,,,,,,,,,
124621,Seraphic Vied Saber,,1,15,ep_xgl_09,1,1,1,2,1,7,2,0,0,1,0,0,4000000,20000,0,0,0,,370515,370515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,360,0,0,2250000,450000,900000,1350000,2100000,2300000,2450000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,84,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10173,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.84,,,,,,,0.89,,,,,,,,,,,,,
123111,霸刀【龙鳞】,,1,9,ep_nb3_09,1,1,1,2,1,7,2,0,0,1,0,0,800000,4000,0,0,0,,370013,370013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,194,0,0,1750000,250000,500000,750000,1500000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,43,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10122,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,0.8,,,,,,,,,,,,,,
124111,霸刀【星痕】,,1,13,ep_nb3_09,1,1,1,2,1,7,2,0,0,1,0,0,2500000,12500,0,0,0,,370013,370013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,307,0,8,2250000,250000,500000,750000,1500000,2500000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,71,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10122,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,0.9,,,,,,,,,,,,,,
121001,晓风太刀·山,,1,3,ep_xf_09,1,1,1,2,1,7,2,0,0,1,0,0,8000,40,0,0,0,,370200,370200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,71,0,0,1250000,200000,550000,1100000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10001,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.56,,,,,,,,,,,,,,,,,,,,
122001,晓风太刀·岚,,1,6,ep_xf_09,1,1,1,2,1,7,2,0,0,1,0,0,200000,1000,0,0,0,,370200,370200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,155,0,0,1250000,200000,550000,1100000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10001,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
123622,鬼壶刀【阴流】,,1,11,ep_xl_09,1,1,1,2,1,7,2,0,0,1,0,0,1600000,8000,0,0,0,,370033,370033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,215,0,-11,1750000,360000,650000,1140000,1800000,1950000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,65,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10168,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.37,,,,,,,,,,,,,,,,,1.02,,,
124622,鬼壶刀【念流】,,1,15,ep_xl_09,1,1,1,2,1,7,2,0,0,1,0,0,4000000,20000,0,0,0,,370033,370033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,289,0,-14,2250000,360000,650000,1140000,1800000,1950000,2640000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,91,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10168,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.08,,,,,,,,,,,,,,,,,0.97,,,
123592,鬼切【膝切】,,1,10,ep_wlx_09,1,1,1,2,1,7,2,0,0,1,0,0,1200000,6000,0,0,0,,370544,370544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,153,1,11,1750000,150000,400000,800000,1150000,1650000,2150000,2750000,4000000,4000000,4000000,300,0,0,0,0,0,0,46,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10178,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.6,1,,,,,,,,,,,,,,,,0.79,,,
124592,鬼切【髭切】,,1,14,ep_wlx_09,1,1,1,2,1,7,2,0,0,1,0,0,3200000,16000,0,0,0,,370544,370544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,224,1,13,2250000,150000,400000,800000,1150000,1650000,2150000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,71,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10178,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.59,1,,,,,,,,,,,,,,,,0.82,,,
123156,星钻十字刀=匿,,1,9,ep_wjx_09,1,1,1,2,1,7,2,0,0,1,0,0,800000,4000,0,0,0,,370026,370026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,171,1,0,1750000,150000,300000,450000,900000,1900000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,38,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10126,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,1,,,,,,,,,,,,,,,,,,0.7,
124156,星钻十字刀=隐,,1,13,ep_wjx_09,1,1,1,2,1,7,2,0,0,1,0,0,2500000,12500,0,0,0,,370026,370026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,251,1,0,2250000,150000,300000,450000,900000,1900000,2400000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,55,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10126,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,1,,,,,,,,,,,,,,,,,,0.7,
123149,长船·五峰【渊】,,1,10,ep_nb4_09,1,1,1,2,1,7,2,0,0,1,0,0,1200000,6000,0,0,0,,370018,370018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,221,0,-12,1750000,150000,300000,450000,1600000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,46,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10139,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.77,,,,,,0.79,,,,,,,,,,,,,,
124149,长船·五峰【龙渊】,,1,14,ep_nb4_09,1,1,1,2,1,7,2,0,0,1,0,0,3200000,16000,0,0,0,,370018,370018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,357,0,-12,2250000,150000,300000,450000,1600000,2350000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,78,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10139,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.14,,,,,,0.9,,,,,,,,,,,,,,
123623,吞·斩击+,,1,9,ep_tl_09,1,1,1,2,1,7,2,0,0,1,0,0,800000,4000,0,0,0,,370027,370027,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,183,0,0,1750000,660000,820000,980000,1980000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,51,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10192,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.4,,,0.96,,,,,,,,,,,,,,,,,
124623,吞·斩击++,,1,13,ep_tl_09,1,1,1,2,1,7,2,0,0,1,0,0,2500000,12500,0,0,0,,370027,370027,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,265,0,0,2250000,660000,820000,980000,1980000,3250000,4000000,4000000,4000000,4000000,4000000,300,0,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10192,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.37,,,1.03,,,,,,,,,,,,,,,,,
121007,精铁太刀,,1,3,ep_unem001_t,1,1,1,2,1,7,2,0,0,1,0,0,8000,40,0,0,0,,370712,370712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,79,0,7,750000,200000,400000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.95,,,,,,,,,,,,,,,,,,,,
122007,铁刀【神乐】,,1,6,ep_unem004_t,1,1,1,2,1,7,2,0,0,1,0,0,200000,1000,0,0,0,,370713,370713,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,151,0,10,1250000,300000,600000,1050000,1650000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
123007,黑刀【零型】,,1,10,ep_unem006_t,1,1,1,2,1,7,2,0,0,1,0,0,1200000,6000,0,0,0,,370714,370714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,245,0,0,1250000,300000,600000,1050000,1650000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.18,,,,,,,,,,,,,,,,,,,,
124007,黑刀【贰型】,,1,14,ep_unem006_t,1,1,1,2,1,7,2,0,0,1,0,0,3200000,16000,0,0,0,,370714,370714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,357,0,0,1750000,300000,600000,1050000,1650000,1850000,2050000,2750000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.14,,,,,,,,,,,,,,,,,,,,
122042,喧哗之刃改,,1,4,ep_tmsw_09,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370008,370008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,112,0,10,1250000,240000,510000,970000,1300000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10109,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
123042,喧哗之刃二重改,,1,8,ep_tmsw_09,1,1,1,2,1,7,2,0,0,1,0,0,550000,2750,0,0,0,,370008,370008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,190,0,10,1750000,240000,510000,970000,1300000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10109,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
124042,喧哗之刃三重改,,1,12,ep_tmsw_09,1,1,1,2,1,7,2,0,0,1,0,0,2000000,10000,0,0,0,,370008,370008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,278,0,10,2250000,240000,510000,970000,1300000,2050000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10109,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
123221,津波造物【青】,,1,10,ep_sl_09,1,1,1,2,1,7,2,0,0,1,0,0,1200000,6000,0,0,0,,370016,370016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,157,0,0,1750000,660000,840000,1100000,2000000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,125,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10151,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.67,,,2.13,,,,,,,,,,,,,,,,,
124221,津波造物【湛】,,1,14,ep_sl_09,1,1,1,2,1,7,2,0,0,1,0,0,3200000,16000,0,0,0,,370016,370016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,228,0,0,2250000,660000,840000,1100000,2000000,2450000,3250000,4000000,4000000,4000000,4000000,300,0,198,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10151,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.64,,,2.3,,,,,,,,,,,,,,,,,
123583,岩铁斩=沙暴,,1,10,ep_syl_09,1,1,1,2,1,7,2,0,0,1,0,0,1200000,6000,0,0,0,,370391,370391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,228,1,0,1750000,130000,520000,780000,1550000,1920000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10152,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
124583,岩铁斩=龙卷,,1,14,ep_syl_09,1,1,1,2,1,7,2,0,0,1,0,0,3200000,16000,0,0,0,,370391,370391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,324,2,0,2250000,130000,520000,780000,1550000,1920000,2480000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10152,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,2,,,,,,,,,,,,,,,,,,,
122031,鱼鳍太刀·卷尘,,1,5,ep_slw_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370011,370011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,121,0,-10,1250000,250000,600000,950000,1400000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.58,,,0.8,,,,,,,,,,,,,,,,,
123031,鱼鳍太刀·袭尘,,1,8,ep_slw_09,1,1,1,2,1,7,2,0,0,1,0,0,550000,2750,0,0,0,,370011,370011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,172,0,-7,1750000,250000,600000,950000,1400000,2150000,2750000,4000000,4000000,4000000,4000000,300,0,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,0.79,,,,,,,,,,,,,,,,,
124031,鱼鳍太刀·破尘,,1,12,ep_slw_09,1,1,1,2,1,7,2,0,0,1,0,0,2000000,10000,0,0,0,,370011,370011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,252,0,-7,2250000,250000,600000,950000,1400000,2150000,2450000,3250000,4000000,4000000,4000000,300,0,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,0.79,,,,,,,,,,,,,,,,,
